2019-04-03 12:50:08,20.62,20.56,21.0,21.0,20.75,22.69,20.69,20.94,21.0,21.0
2019-04-03 13:00:04,20.69,20.62,21.06,21.06,20.94,22.44,20.81,21.06,21.0,21.0
2019-04-03 13:00:06,20.69,20.62,21.06,21.06,20.94,22.44,20.81,21.06,21.0,21.0
2019-04-03 13:10:03,20.75,20.69,21.25,21.19,21.06,22.5,20.94,21.25,21.06,21.19
2019-04-03 13:10:06,20.75,20.69,21.25,21.19,21.06,22.5,20.94,21.25,21.06,21.19
2019-04-03 13:10:09,20.75,20.69,21.25,21.19,21.06,22.56,20.94,21.19,21.12,21.19
2019-04-03 13:20:05,20.81,20.75,21.44,21.37,21.12,22.94,21.06,21.31,21.25,21.31
2019-04-03 13:20:06,20.81,20.75,21.44,21.37,21.12,22.94,21.06,21.31,21.25,21.31
2019-04-03 13:20:08,20.81,20.75,21.44,21.37,21.12,22.94,21.06,21.31,21.25,21.31
2019-04-03 13:30:05,20.87,20.87,21.56,21.44,21.19,22.62,21.19,21.31,21.25,21.37
2019-04-03 13:30:09,20.87,20.87,21.56,21.44,21.19,22.62,21.19,21.31,21.25,21.37
2019-04-03 13:40:05,20.87,20.94,21.62,21.44,21.19,22.56,21.25,21.31,21.31,21.37
2019-04-03 13:40:09,20.87,20.87,21.62,21.5,21.25,22.56,21.25,21.31,21.31,21.37
2019-04-03 13:50:05,20.94,20.94,21.69,21.5,21.19,22.5,21.31,21.37,21.37,21.37
2019-04-03 14:00:06,21.0,21.0,21.69,21.5,21.25,22.5,21.37,21.37,21.44,21.44
2019-04-03 14:00:09,21.0,21.0,21.69,21.5,21.25,22.5,21.37,21.37,21.44,21.44
2019-04-03 14:10:06,21.06,21.06,21.81,21.56,21.31,22.37,21.44,21.44,21.5,21.56
2019-04-03 14:20:05,21.12,21.12,21.87,21.62,21.31,22.37,21.56,21.44,21.56,21.56
2019-04-03 14:20:09,21.12,21.12,21.81,21.62,21.37,22.37,21.56,21.44,21.56,21.56
2019-04-03 14:30:04,21.19,21.12,21.81,21.62,21.37,22.37,21.56,21.5,21.62,21.56
2019-04-03 14:30:05,21.19,21.12,21.81,21.62,21.37,22.37,21.56,21.5,21.62,21.56
2019-04-03 14:30:07,21.19,21.12,21.81,21.56,21.37,22.37,21.62,21.5,21.62,21.56
2019-04-03 14:40:05,21.25,21.19,21.87,21.62,21.44,22.44,21.62,21.56,21.69,21.62
2019-04-03 14:40:08,21.25,21.19,21.87,21.62,21.44,22.44,21.69,21.56,21.69,21.62
2019-04-03 14:50:05,21.37,21.25,21.87,21.69,21.5,22.5,21.75,21.56,21.81,21.69
2019-04-03 14:50:08,21.37,21.25,21.87,21.69,21.5,22.5,21.75,21.56,21.81,21.69
2019-04-03 15:00:06,21.37,21.25,21.94,21.69,21.5,22.44,21.81,21.62,21.81,21.69
2019-04-03 15:00:09,21.37,21.25,22.0,21.69,21.5,22.44,21.81,21.62,21.81,21.75
2019-04-03 15:10:06,21.44,21.31,21.87,21.69,21.56,22.37,21.81,21.62,21.87,21.69
2019-04-03 15:10:09,21.44,21.31,21.87,21.69,21.56,22.31,21.81,21.62,21.87,21.69
2019-04-03 15:20:04,21.44,21.31,21.94,21.69,21.56,22.37,21.87,21.62,21.87,21.75
2019-04-03 15:20:06,21.44,21.31,21.94,21.69,21.56,22.37,21.87,21.62,21.87,21.75
2019-04-03 15:20:07,21.44,21.31,21.94,21.69,21.56,22.31,21.81,21.62,21.87,21.69
2019-04-03 15:30:05,21.5,21.37,22.0,21.75,21.62,22.75,21.87,21.69,22.0,21.81
2019-04-03 15:30:09,21.5,21.37,22.0,21.75,21.62,22.75,21.87,21.69,22.0,21.81
2019-04-03 15:40:06,21.56,21.37,22.0,21.75,21.62,22.69,21.94,21.75,22.06,21.81
2019-04-03 15:50:03,21.62,21.37,21.94,21.75,21.69,22.37,21.94,21.75,22.06,21.81
2019-04-03 15:50:06,21.62,21.37,22.0,21.75,21.69,22.44,21.94,21.75,22.06,21.81
2019-04-03 15:50:09,21.62,21.37,22.0,21.75,21.69,22.37,21.94,21.75,22.06,21.81
2019-04-03 16:00:06,21.69,21.37,22.0,21.69,21.69,22.31,21.94,21.75,22.06,21.81
2019-04-03 16:10:05,21.69,21.37,21.94,21.69,21.75,22.75,21.94,21.75,22.12,21.81
2019-04-03 16:10:08,21.69,21.37,21.94,21.69,21.75,22.69,21.94,21.75,22.12,21.81
2019-04-03 16:20:03,21.75,21.44,22.0,21.75,21.75,22.94,22.0,21.81,22.19,21.87
2019-04-03 16:20:05,21.75,21.44,22.0,21.75,21.75,22.94,22.0,21.81,22.19,21.87
2019-04-03 16:20:06,21.75,21.44,21.94,21.75,21.75,22.94,22.0,21.81,22.19,21.87
2019-04-03 16:30:05,21.81,21.44,21.94,21.69,21.81,22.69,22.0,21.81,22.19,21.87
2019-04-03 16:30:08,21.81,21.44,21.87,21.69,21.81,22.69,22.0,21.81,22.19,21.87
